Timestamp,Ax,Ay,Az,Gx,Gy,Gz,Temp DD,Temp TD,Temp DE,Temp TE,Thermocouple,Peso,Velociade (Km/h)
3458,4.83,0.29,-2.27,-0.07,-0.01,0.04,38.63,55.69,33.87,51.33,38.25,0.00
4626,6.76,0.41,-3.19,-0.06,0.00,0.03,38.61,55.55,33.87,51.51,38.00,0.00
5786,8.68,0.53,-4.12,-0.07,-0.00,0.03,38.61,55.25,33.87,51.55,38.00,0.00
6444,9.65,0.59,-4.58,-0.06,0.01,0.03,38.55,54.87,33.91,51.61,38.00,-89.24
7605,9.64,0.59,-4.60,-0.07,0.00,0.03,38.53,54.61,33.91,51.53,38.25,0.00
8767,9.63,0.60,-4.61,-0.07,0.00,0.03,38.53,55.03,33.85,51.31,38.25,0.00
9432,9.63,0.60,-4.60,-0.07,0.00,0.03,38.55,55.19,33.77,51.31,38.00,0.00
10593,9.63,0.60,-4.61,-0.07,-0.01,0.04,38.61,55.41,33.85,51.35,38.00,0.00
11753,9.62,0.60,-4.62,-0.07,-0.00,0.03,38.55,55.33,33.91,51.53,38.25,0.00
12411,9.62,0.59,-4.62,-0.06,-0.00,0.03,38.59,55.25,33.91,51.49,38.00,0.00
13572,9.62,0.59,-4.62,-0.06,-0.00,0.03,38.61,55.35,33.87,51.51,38.00,0.00
14734,9.61,0.60,-4.65,-0.06,-0.00,0.03,38.63,54.15,33.93,51.15,38.25,0.00
15895,9.61,0.59,-4.66,-0.06,-0.00,0.03,38.55,54.61,33.91,51.23,38.50,0.00
16561,9.61,0.59,-4.66,-0.06,-0.00,0.03,38.59,55.05,33.93,51.39,38.50,0.00
17721,9.61,0.59,-4.67,-0.06,-0.00,0.03,38.61,55.15,33.87,51.31,38.50,0.00
18882,9.61,0.59,-4.68,-0.06,0.01,0.03,38.59,55.09,33.87,51.33,38.25,0.00
19539,9.60,0.59,-4.68,-0.06,-0.00,0.03,38.51,54.77,33.87,51.11,38.25,0.00
20701,9.63,0.60,-4.64,-0.06,0.00,0.03,38.43,54.61,33.87,51.09,38.25,0.00
21862,9.64,0.61,-4.61,-0.06,0.00,0.03,38.37,54.43,33.87,51.17,38.25,0.00
23024,9.66,0.61,-4.57,-0.06,0.00,0.03,38.45,54.31,33.93,51.21,38.25,0.00
23688,9.67,0.62,-4.54,-0.06,0.00,0.03,38.51,54.41,33.93,51.21,38.50,0.00
24849,9.69,0.62,-4.49,-0.06,0.00,0.03,38.51,53.71,33.93,51.31,38.25,0.00
26009,9.70,0.61,-4.46,-0.07,0.00,0.03,38.49,53.35,33.91,51.49,38.00,0.00
26667,9.69,0.61,-4.46,-0.06,-0.00,0.03,38.29,53.07,33.93,51.67,38.25,0.00
27828,9.69,0.61,-4.44,-0.06,-0.00,0.03,38.37,52.37,33.91,51.67,38.50,0.00
28990,9.69,0.62,-4.44,-0.06,-0.00,0.03,38.35,53.21,33.87,51.65,38.25,0.00
30151,9.70,0.62,-4.43,-0.06,0.00,0.03,38.35,53.05,33.87,51.65,38.00,0.00
30817,9.70,0.62,-4.42,-0.06,-0.00,0.03,38.33,53.97,33.93,51.69,38.50,0.00
31977,9.70,0.63,-4.41,-0.06,-0.00,0.03,38.33,53.49,33.87,51.65,38.25,0.00
