Timestamp,Ax,Ay,Az,Gx,Gy,Gz,Temp DD,Temp TD,Temp DE,Temp TE,Thermocouple,Peso,Velociade (Km/h)
3495,4.97,0.58,-1.73,-0.06,0.00,0.03,33.55,34.81,29.79,36.93,32.00,0.00
4670,6.95,0.82,-2.41,-0.06,0.00,0.03,33.49,34.77,29.85,36.89,0.00,0.00
5341,7.95,0.94,-2.76,-0.06,0.00,0.03,33.41,34.55,29.93,36.97,0.00,0.00
6588,9.94,1.17,-3.45,-0.06,0.00,0.03,33.51,34.33,30.03,36.95,0.00,0.00
7760,9.95,1.18,-3.44,-0.06,0.00,0.03,33.55,34.09,30.03,37.05,0.00,0.00
8432,9.95,1.19,-3.44,-0.06,0.00,0.03,33.49,33.99,30.05,36.97,0.00,0.00
9614,9.94,1.20,-3.45,-0.06,-0.00,0.03,33.49,33.99,30.05,36.97,0.00,0.00
10789,9.95,1.20,-3.46,-0.06,0.00,0.03,33.49,34.23,30.11,36.93,0.00,0.00
11460,9.95,1.20,-3.46,-0.06,0.00,0.03,33.55,33.99,30.15,36.77,0.00,0.00
12636,9.95,1.20,-3.46,-0.06,0.00,0.03,33.55,33.83,30.23,36.77,0.00,0.00
13811,9.95,1.19,-3.47,-0.06,0.00,0.03,33.55,33.65,30.17,36.73,0.00,0.00
14483,9.94,1.19,-3.47,-0.06,0.00,0.03,33.47,33.83,30.29,36.87,0.00,0.00
15657,9.94,1.17,-3.46,-0.06,0.00,0.03,33.55,33.91,30.23,36.95,0.00,0.00
16840,9.94,1.17,-3.46,-0.06,0.00,0.03,33.55,34.07,30.23,37.09,0.00,0.00
17511,9.93,1.17,-3.46,-0.06,0.00,0.03,33.49,33.95,30.19,37.11,0.00,0.00
18687,9.94,1.17,-3.46,-0.06,0.00,0.03,33.51,33.71,30.19,37.09,0.00,0.00
19862,9.94,1.17,-3.45,-0.06,0.00,0.03,33.51,33.71,30.19,37.09,0.00,0.00
21038,9.95,1.16,-3.45,-0.06,0.00,0.03,33.51,34.09,30.23,37.03,0.00,0.00
21709,9.95,1.16,-3.45,-0.06,0.00,0.03,33.49,34.29,30.17,37.01,0.00,0.00
22884,9.95,1.16,-3.45,-0.06,0.00,0.03,33.55,34.09,30.17,37.01,0.00,0.00
24058,9.95,1.16,-3.45,-0.06,-0.00,0.03,33.47,33.85,30.19,37.11,0.00,0.00
24738,9.95,1.16,-3.45,-0.06,0.00,0.03,33.43,33.61,30.17,37.01,0.00,0.00
25913,9.95,1.16,-3.45,-0.06,0.00,0.03,33.43,33.79,30.25,36.97,0.00,0.00
27089,9.94,1.16,-3.46,-0.06,0.00,0.03,33.35,34.01,30.25,36.89,0.00,0.00
27760,9.94,1.16,-3.46,-0.06,0.00,0.03,33.33,34.15,30.17,36.89,0.00,0.00
28935,9.94,1.16,-3.45,-0.06,0.00,0.03,33.35,33.69,30.23,36.89,0.00,0.00
30109,9.94,1.16,-3.45,-0.06,0.00,0.03,33.39,33.93,30.19,36.89,0.00,0.00
30781,9.94,1.16,-3.45,-0.06,0.00,0.03,33.33,33.99,30.25,36.89,0.00,0.00
31971,9.94,1.16,-3.45,-0.06,0.00,0.03,33.41,33.99,30.23,36.95,0.00,0.00
33147,9.95,1.16,-3.43,-0.06,0.00,0.03,33.41,33.85,30.23,36.85,0.00,0.00
33818,9.95,1.16,-3.43,-0.06,0.00,0.03,33.29,33.29,30.23,36.85,0.00,0.00
34993,9.96,1.16,-3.44,-0.06,0.00,0.03,33.25,33.13,30.23,36.85,0.00,0.00
36167,9.95,1.16,-3.44,-0.06,0.00,0.03,33.17,33.51,30.19,36.81,0.00,0.00
36839,9.95,1.16,-3.44,-0.06,0.00,0.03,33.21,33.71,30.23,36.77,0.00,0.00
38014,9.95,1.16,-3.44,-0.06,0.00,0.03,33.21,33.25,30.19,36.65,0.00,0.00
39209,9.95,1.16,-3.45,-0.06,0.00,0.03,33.17,33.27,30.17,36.77,0.00,0.00
39880,9.95,1.16,-3.45,-0.06,0.00,0.03,33.11,33.55,30.29,36.73,0.00,0.00
41055,9.94,1.16,-3.45,-0.06,0.00,0.03,33.07,33.49,30.25,36.79,0.00,0.00
42229,9.95,1.16,-3.45,-0.06,0.00,0.03,33.07,33.13,30.25,36.79,0.00,0.00
42901,9.95,1.16,-3.45,-0.06,0.00,0.03,33.19,33.43,30.25,36.61,0.00,0.00
44076,9.95,1.16,-3.46,-0.06,0.00,0.03,33.07,33.39,30.25,36.47,0.00,0.00
45252,9.95,1.16,-3.46,-0.06,0.00,0.03,33.03,33.33,30.17,36.33,0.00,0.00
45931,9.94,1.16,-3.46,-0.06,0.00,0.03,33.03,33.57,30.25,36.37,0.00,0.00
47106,9.95,1.16,-3.45,-0.06,0.00,0.03,32.99,33.49,30.25,36.39,0.00,0.00
48280,9.95,1.16,-3.45,-0.06,0.00,0.03,32.99,33.57,30.29,36.33,0.00,0.00
49455,9.94,1.16,-3.45,-0.07,-0.01,0.03,32.91,33.69,30.29,36.29,0.00,0.00
50126,9.94,1.16,-3.44,-0.06,0.00,0.03,33.03,33.77,30.29,36.39,0.00,0.00
51302,9.94,1.16,-3.45,-0.06,0.00,0.03,33.05,33.85,30.29,36.37,0.00,0.00
52477,9.94,1.16,-3.45,-0.06,0.00,0.03,32.99,33.91,30.29,36.47,0.00,0.00
53157,9.94,1.16,-3.45,-0.06,0.00,0.03,32.97,33.57,30.31,36.49,0.00,0.00
54331,9.94,1.16,-3.46,-0.06,0.00,0.03,32.97,33.69,30.25,36.47,0.00,0.00
55506,9.95,1.17,-3.45,-0.06,0.00,0.03,33.03,33.51,30.31,36.37,0.00,0.00
56177,9.95,1.16,-3.46,-0.06,0.00,0.03,32.99,33.57,30.29,36.31,0.00,0.00
57353,9.94,1.16,-3.45,-0.06,0.00,0.03,32.91,33.63,30.29,36.33,0.00,0.00
58528,9.92,1.18,-3.45,-0.06,0.00,0.03,32.95,33.63,30.23,36.53,0.00,0.00
59200,9.92,1.21,-3.46,-0.05,-0.00,0.03,32.91,33.83,30.25,36.47,0.00,0.00
60382,9.92,1.22,-3.46,-0.06,0.00,0.03,32.91,33.77,30.25,36.61,0.00,0.00
61557,9.92,1.22,-3.45,-0.06,-0.00,0.03,32.91,33.69,30.29,36.61,0.00,0.00
62228,9.91,1.22,-3.44,-0.06,0.00,0.03,32.89,33.61,30.19,36.61,0.00,0.00
63404,9.92,1.22,-3.45,-0.06,0.00,0.03,32.91,33.65,30.25,36.63,0.00,0.00
64579,9.94,1.20,-3.45,-0.06,0.00,0.03,32.89,33.73,30.23,36.69,0.00,0.00
65251,9.94,1.18,-3.45,-0.06,0.00,0.03,32.95,33.73,30.25,36.55,0.00,0.00
66425,9.94,1.15,-3.45,-0.06,0.00,0.03,32.89,33.61,30.17,36.63,0.00,0.00
67608,9.94,1.15,-3.45,-0.06,-0.00,0.03,32.89,33.61,30.25,36.55,0.00,0.00
68279,9.94,1.15,-3.46,-0.06,0.00,0.03,32.89,33.51,30.29,36.61,0.00,0.00
69455,9.95,1.15,-3.43,-0.06,-0.00,0.03,32.89,33.39,30.29,36.57,0.00,0.00
70630,9.94,1.14,-3.44,-0.07,0.01,0.02,32.81,33.49,30.19,36.53,0.00,0.00
71302,9.94,1.15,-3.43,-0.06,0.00,0.03,32.83,33.35,30.25,36.55,0.00,0.00
72484,9.95,1.15,-3.43,-0.06,-0.00,0.03,32.69,33.39,30.23,36.53,0.00,0.00
73659,9.98,1.18,-3.39,-0.07,-0.00,0.03,32.69,33.49,30.19,36.55,0.00,0.00
74338,10.00,1.18,-3.39,-0.06,-0.00,0.03,32.67,33.49,30.25,36.55,0.00,0.00
75514,9.98,1.18,-3.42,-0.06,0.00,0.03,32.67,33.47,30.23,36.63,0.00,0.00
76689,10.11,1.15,-3.30,-0.16,0.06,0.01,32.67,33.55,30.17,36.49,39.00,0.00
77865,10.37,1.09,-4.00,-0.04,0.07,0.01,32.71,33.73,30.31,36.53,1.75,0.00
78536,10.47,1.22,-3.82,-0.08,-0.00,0.04,32.71,33.77,30.23,36.49,39.00,0.00
79711,10.63,1.41,-3.92,-0.05,-0.13,0.07,32.69,33.79,30.31,36.47,16.00,0.00
80897,10.97,1.57,-3.49,-0.03,-0.05,0.05,32.81,33.69,30.31,36.31,1024.00,0.00
81577,11.08,1.66,-3.34,-0.13,-0.00,0.01,32.77,33.77,30.25,36.29,0.00,0.00
82752,11.16,1.78,-3.73,-0.07,0.12,0.01,32.77,33.73,30.31,36.31,39.00,0.00
83928,10.90,1.78,-3.11,-0.16,0.03,-0.00,32.75,33.83,30.39,36.31,39.00,0.00
84599,10.68,1.67,-3.55,-0.05,0.06,0.01,32.77,33.73,30.51,36.21,0.00,0.00
85774,10.43,1.56,-3.52,-0.02,0.09,0.03,32.75,33.85,30.43,36.15,0.00,0.00
86948,10.12,1.55,-3.78,-0.13,-0.02,0.01,32.75,33.79,30.37,36.23,0.00,0.00
87620,9.93,1.34,-3.94,-0.04,-0.01,0.03,32.69,33.79,30.25,36.29,16.00,0.00
88803,9.78,1.35,-3.51,-0.05,-0.10,0.07,32.61,33.57,30.17,36.17,nan,0.00
89979,10.11,1.46,-3.34,-0.09,-0.04,0.03,32.61,33.43,30.29,36.23,nan,0.00
