Timestamp,Ax,Ay,Az,Gx,Gy,Gz,Temp DD,Temp TD,Temp DE,Temp TE,Thermocouple,Peso,Velociade (Km/h)
3255,6.13,0.56,-0.78,-0.07,-0.00,0.04,35.37,33.11,36.09,32.53,0.00,0.00
4347,8.17,0.75,-1.05,-0.07,-0.00,0.04,35.47,33.03,36.01,32.61,0.00,0.00
5439,10.22,0.94,-1.31,-0.07,-0.00,0.04,35.51,33.17,36.23,32.61,0.00,0.00
6531,10.22,0.94,-1.31,-0.07,-0.00,0.04,35.53,33.11,36.23,32.63,0.00,0.00
7623,10.21,0.94,-1.32,-0.07,-0.00,0.04,35.53,33.11,36.29,32.63,0.00,0.00
8715,10.22,0.93,-1.31,-0.07,-0.00,0.04,35.55,33.03,36.33,32.63,0.00,0.00
9312,10.22,0.94,-1.31,-0.07,-0.00,0.04,35.55,32.99,36.33,32.63,0.00,0.00
10405,10.23,0.93,-1.31,-0.07,-0.00,0.04,35.51,33.07,36.31,32.59,0.00,0.00
11498,10.22,0.94,-1.30,-0.07,-0.00,0.04,35.39,33.05,36.33,32.53,0.00,0.00
12591,10.23,0.94,-1.31,-0.07,-0.00,0.04,35.43,33.13,36.37,32.53,0.00,0.00
13684,10.23,0.94,-1.31,-0.07,-0.00,0.04,35.39,33.19,36.37,32.63,0.00,0.00
14777,10.23,0.95,-1.31,-0.07,-0.00,0.04,35.43,33.07,36.37,32.63,0.00,0.00
15870,10.22,0.96,-1.32,-0.07,0.00,0.04,35.39,33.11,36.37,32.53,0.00,0.00
16466,10.22,0.96,-1.32,-0.07,-0.00,0.04,35.39,33.11,36.37,32.49,0.00,0.00
17558,10.22,0.96,-1.32,-0.07,-0.00,0.04,35.43,33.17,36.17,32.59,0.00,0.00
18650,10.22,0.95,-1.31,-0.07,-0.00,0.04,35.37,33.21,36.13,32.61,0.00,0.00
19742,10.22,0.95,-1.31,-0.07,-0.00,0.04,35.39,33.25,36.17,32.59,0.00,0.00
20834,10.22,0.94,-1.31,-0.07,-0.00,0.04,35.47,33.21,36.05,32.59,0.00,0.00
21927,10.22,0.94,-1.30,-0.07,-0.00,0.04,35.45,33.21,36.17,32.69,0.00,0.00
22516,10.22,0.94,-1.30,-0.07,-0.00,0.04,35.51,33.27,36.23,32.59,0.00,0.00
23617,10.23,0.94,-1.30,-0.07,-0.00,0.04,35.51,33.29,36.29,32.63,0.00,0.00
24710,10.23,0.94,-1.31,-0.07,-0.00,0.04,35.45,33.33,36.29,32.61,0.00,0.00
25803,10.23,0.94,-1.31,-0.07,-0.00,0.04,35.45,33.29,36.21,32.59,0.00,0.00
26896,10.23,0.94,-1.31,-0.07,-0.00,0.04,35.43,33.33,36.15,32.59,0.00,0.00
27989,10.23,0.94,-1.31,-0.07,-0.00,0.04,35.45,33.35,36.17,32.67,0.00,0.00
28590,10.23,0.94,-1.31,-0.07,-0.01,0.05,35.31,33.43,36.01,32.61,0.00,0.00
29683,10.23,0.90,-1.34,-0.07,-0.01,0.04,35.35,33.55,36.01,32.69,0.00,0.00
30782,10.24,0.87,-1.34,-0.07,-0.00,0.04,35.35,33.47,35.91,32.69,0.00,0.00
31874,10.24,0.83,-1.37,-0.07,-0.00,0.03,35.39,33.51,36.05,32.69,0.00,0.00
32966,10.25,0.79,-1.38,-0.07,-0.00,0.04,35.43,33.47,36.07,32.67,0.00,0.00
34058,10.24,0.74,-1.40,-0.07,-0.00,0.04,35.45,33.49,36.09,32.69,0.00,0.00
35150,10.25,0.73,-1.38,-0.07,-0.00,0.04,35.47,33.39,36.13,32.71,0.00,0.00
35740,10.25,0.74,-1.38,-0.07,-0.00,0.04,35.47,33.33,36.09,32.75,0.00,0.00
36833,10.24,0.72,-1.38,-0.07,-0.00,0.04,35.53,33.39,36.15,32.75,0.00,0.00
37934,10.24,0.72,-1.39,-0.07,-0.00,0.04,35.53,33.27,36.25,32.69,0.00,0.00
39027,10.24,0.72,-1.39,-0.07,-0.00,0.04,35.45,33.35,36.29,32.67,0.00,0.00
40120,10.24,0.72,-1.39,-0.07,-0.00,0.04,35.45,33.27,36.33,32.63,0.00,0.00
41220,10.28,0.70,-1.40,-0.07,-0.00,0.04,35.47,33.05,36.21,32.69,0.00,0.00
41809,10.28,0.70,-1.41,-0.07,-0.00,0.04,35.45,33.13,36.17,32.61,0.00,0.00
42901,10.27,0.71,-1.40,-0.07,-0.00,0.04,35.43,33.13,36.21,32.63,0.00,0.00
43993,10.28,0.70,-1.39,-0.07,-0.00,0.04,35.27,32.91,36.21,32.69,0.00,0.00
45092,10.30,0.69,-1.38,-0.07,0.00,0.02,35.29,32.97,36.17,32.59,0.00,0.00
46184,10.27,0.75,-1.36,-0.07,-0.00,0.04,35.27,32.95,36.15,32.67,0.00,0.00
47276,10.27,0.77,-1.35,-0.07,-0.00,0.04,35.27,32.69,36.17,32.61,0.00,0.00
47865,10.28,0.80,-1.34,-0.07,-0.00,0.04,35.23,32.81,36.09,32.63,0.00,0.00
48958,10.27,0.83,-1.33,-0.07,-0.00,0.04,35.19,32.91,36.05,32.61,0.00,0.00
50051,10.26,0.88,-1.32,-0.07,-0.00,0.04,35.21,33.11,36.05,32.61,0.00,0.00
51144,10.24,0.90,-1.32,-0.07,-0.00,0.04,35.27,33.13,36.07,32.63,0.00,0.00
52244,10.23,0.90,-1.31,-0.07,0.00,0.04,35.27,33.21,36.05,32.63,0.00,0.00
53337,10.23,0.89,-1.32,-0.07,-0.00,0.04,35.27,33.25,36.17,32.69,0.00,0.00
54430,10.24,0.90,-1.31,-0.07,-0.00,0.04,35.39,33.17,36.23,32.69,0.00,0.00
55020,10.23,0.89,-1.31,-0.07,-0.00,0.04,35.43,32.99,36.21,32.75,0.00,0.00
56112,10.24,0.89,-1.31,-0.07,-0.00,0.04,35.47,33.11,36.29,32.61,0.00,0.00
57204,10.24,0.89,-1.31,-0.07,-0.00,0.04,35.53,33.19,36.31,32.55,0.00,0.00
58297,10.25,0.90,-1.29,-0.07,-0.00,0.04,35.55,33.17,36.37,32.55,0.00,0.00
59396,10.24,0.90,-1.30,-0.07,-0.00,0.04,35.59,33.17,36.21,32.61,0.00,0.00
60488,10.24,0.90,-1.30,-0.07,-0.00,0.04,35.53,33.19,36.31,32.55,0.00,0.00
61077,10.24,0.91,-1.31,-0.07,-0.00,0.04,35.59,33.05,36.33,32.49,0.00,0.00
62271,10.24,0.91,-1.30,-0.07,-0.00,0.04,35.67,33.17,36.31,32.45,0.00,0.00
63360,10.24,0.91,-1.31,-0.07,-0.00,0.04,35.67,33.13,36.25,32.59,0.00,0.00
64453,10.24,0.91,-1.31,-0.07,-0.00,0.04,35.75,33.19,36.23,32.55,0.00,0.00
65546,10.24,0.91,-1.31,-0.07,-0.00,0.04,35.69,33.11,36.23,32.59,0.00,0.00
66143,10.24,0.91,-1.31,-0.07,-0.00,0.04,35.63,33.07,36.33,32.55,0.00,0.00
67235,10.24,0.91,-1.30,-0.07,-0.00,0.04,35.81,33.11,36.29,32.61,0.00,0.00
68327,10.24,0.90,-1.30,-0.07,-0.00,0.04,35.75,33.05,36.23,32.53,0.00,0.00
69431,10.24,0.90,-1.30,-0.07,-0.00,0.04,35.75,33.17,36.37,32.49,0.00,0.00
70523,10.24,0.91,-1.30,-0.07,-0.00,0.04,35.75,33.17,36.29,32.49,2018.00,0.00
71615,10.23,0.91,-1.30,-0.07,-0.00,0.04,35.71,32.85,36.37,32.53,0.00,0.00
