Timestamp,Ax,Ay,Az,Gx,Gy,Gz,Temp DD,Temp TD,Temp DE,Temp TE,Thermocouple,Peso,Velociade (Km/h)
1473,0.99,0.13,-0.34,-0.06,0.00,0.03,59.77,101.35,29.57,69.27,0.00,0.00
2138,1.99,0.26,-0.69,-0.06,0.00,0.03,59.85,101.05,29.59,69.01,0.00,0.00
3306,3.97,0.53,-1.38,-0.06,0.00,0.03,59.85,100.71,29.51,68.93,0.00,0.00
4475,5.96,0.79,-2.07,-0.06,-0.00,0.03,59.63,100.35,29.63,68.85,0.00,0.00
5139,6.95,0.92,-2.41,-0.06,0.00,0.03,59.51,99.91,29.63,68.61,0.00,0.00
6307,8.94,1.18,-3.10,-0.06,0.00,0.03,59.49,99.43,29.55,68.41,0.00,0.00
7482,9.94,1.31,-3.45,-0.06,0.00,0.03,59.67,98.63,29.55,68.35,0.00,0.00
8159,9.94,1.32,-3.46,-0.06,0.00,0.02,59.55,98.27,29.57,68.21,0.00,0.00
9334,9.94,1.31,-3.45,-0.06,0.00,0.03,59.41,98.11,29.57,68.03,0.00,0.00
10503,9.94,1.31,-3.45,-0.06,0.00,0.03,59.37,97.77,29.57,68.13,0.00,0.00
11671,9.94,1.31,-3.45,-0.06,0.00,0.03,59.53,96.95,29.59,67.77,0.00,0.00
12336,9.94,1.31,-3.46,-0.06,0.00,0.03,59.45,93.45,29.59,67.47,0.00,0.00
13503,9.93,1.31,-3.46,-0.06,0.00,0.03,59.29,92.21,29.63,67.25,0.00,0.00
14679,9.93,1.30,-3.46,-0.06,0.00,0.03,59.15,93.29,29.65,67.19,0.00,0.00
15343,9.93,1.30,-3.46,-0.06,0.00,0.03,58.87,93.51,29.69,66.75,0.00,0.00
16512,9.93,1.30,-3.47,-0.06,0.00,0.03,58.79,93.27,29.71,66.47,0.00,0.00
17680,9.94,1.30,-3.47,-0.06,0.00,0.03,58.75,92.57,29.75,66.43,0.00,0.00
18345,9.93,1.30,-3.47,-0.06,0.00,0.03,58.53,90.53,29.75,66.25,0.00,0.00
19512,9.94,1.30,-3.46,-0.06,0.00,0.03,58.45,89.99,29.79,66.19,0.00,0.00
20680,9.93,1.31,-3.46,-0.06,0.00,0.03,58.51,89.99,29.75,65.83,0.00,0.00
21344,9.94,1.31,-3.46,-0.06,0.00,0.03,58.23,90.87,29.83,65.39,0.00,0.00
22521,9.94,1.32,-3.46,-0.06,0.00,0.03,57.89,89.47,29.79,65.17,0.00,0.00
23689,9.93,1.32,-3.45,-0.06,0.00,0.03,57.71,87.23,29.75,65.01,0.00,0.00
24858,9.93,1.32,-3.44,-0.06,0.00,0.03,57.79,85.67,29.77,64.83,0.00,0.00
25522,9.93,1.32,-3.44,-0.06,0.00,0.03,57.61,86.11,29.77,64.85,0.00,0.00
26690,9.93,1.31,-3.44,-0.06,0.00,0.03,57.43,86.79,29.75,64.73,0.00,0.00
27857,9.93,1.31,-3.44,-0.06,0.00,0.03,57.29,86.83,29.75,64.99,0.00,0.00
