Timestamp,Ax,Ay,Az,Gx,Gy,Gz,Temp DD,Temp TD,Temp DE,Temp TE,Thermocouple,Peso,Velociade (Km/h)
3471,6.66,1.13,3.30,0.50,0.11,-0.05,90.51,233.61,34.45,160.03,0.00,0.00
4632,8.96,1.67,3.65,-0.16,-0.13,-0.05,90.73,231.65,34.71,155.95,0.00,0.00
5792,10.83,2.39,3.52,0.37,-0.03,0.11,90.29,249.51,34.37,160.49,0.00,0.00
9971,10.61,1.02,0.35,0.58,0.07,-0.09,91.17,268.49,34.03,158.51,0.00,0.00
11131,10.65,-0.33,-0.10,0.45,0.17,0.18,90.95,246.99,34.81,164.39,0.00,0.00
12292,10.76,-0.48,-0.45,-0.07,-0.00,0.03,88.03,245.83,34.69,159.61,0.00,0.00
12956,10.49,-0.25,-0.08,-0.06,-0.00,0.04,94.01,243.55,35.19,165.63,0.00,0.00
14118,10.43,-0.08,-0.77,-0.07,-0.00,0.04,92.91,240.35,35.31,165.11,0.00,0.00
15279,10.13,0.14,-1.98,-0.07,-0.00,0.04,92.35,238.33,34.81,164.33,0.00,0.00
15937,10.10,0.35,-2.32,-0.07,-0.00,0.04,91.81,236.75,34.99,163.95,0.00,0.00
17097,10.21,1.30,-2.17,-0.07,-0.02,0.04,91.51,235.35,35.27,163.01,0.00,0.00
18258,10.08,1.56,-2.17,-0.07,-0.00,0.03,90.99,233.11,35.09,162.21,0.00,0.00
19429,10.08,1.54,-2.18,-0.07,-0.01,0.04,90.37,232.01,35.23,161.23,0.00,0.00
20095,10.08,1.54,-2.20,-0.06,-0.00,0.04,90.41,229.67,35.31,160.65,0.00,0.00
21256,10.09,1.53,-2.23,-0.07,-0.01,0.04,90.39,229.47,35.27,160.05,0.00,0.00
22418,10.08,1.48,-2.29,-0.06,0.01,0.03,89.79,228.57,35.21,158.73,0.00,0.00
23075,10.08,1.45,-2.32,-0.07,-0.01,0.04,88.99,227.19,35.07,158.01,0.00,0.00
24236,10.08,1.40,-2.39,-0.06,0.03,0.03,88.77,225.69,34.47,157.41,0.00,0.00
25396,10.08,1.34,-2.47,-0.06,0.00,0.03,88.35,224.31,34.29,156.81,0.00,0.00
26054,10.08,1.32,-2.50,-0.06,-0.01,0.04,88.35,223.31,34.99,156.15,0.00,0.00
27223,10.08,1.27,-2.56,-0.07,0.00,0.03,88.17,221.97,35.27,155.49,0.00,0.00
28385,10.09,1.27,-2.55,-0.07,0.01,0.03,87.81,221.17,35.15,154.73,0.00,0.00
29553,10.09,1.29,-2.51,-0.07,0.00,0.03,87.75,219.49,35.29,154.05,0.00,0.00
30211,10.09,1.30,-2.49,-0.07,-0.00,0.04,87.57,217.57,35.31,153.47,0.00,0.00
31371,10.10,1.32,-2.43,-0.07,-0.00,0.03,87.11,216.51,35.35,152.69,0.00,0.00
32532,10.11,1.35,-2.36,-0.07,-0.00,0.04,86.95,214.59,35.43,152.29,0.00,0.00
33196,10.11,1.36,-2.33,-0.04,-0.01,0.04,87.01,213.55,35.67,151.29,0.00,0.00
34357,10.11,1.33,-2.35,0.00,-0.04,0.06,86.57,211.99,35.59,150.57,0.00,0.00
35518,10.09,1.26,-2.45,-0.07,0.01,0.03,86.23,211.35,35.59,150.03,0.00,0.00
36679,10.08,1.18,-2.56,-0.07,-0.03,0.05,85.95,210.19,35.61,148.91,0.00,0.00
37337,10.08,1.14,-2.61,-0.08,-0.00,0.04,86.09,209.09,35.53,148.69,0.00,0.00
38549,10.07,1.06,-2.74,-0.06,0.02,0.04,85.69,206.97,35.55,147.51,0.00,0.00
39709,10.07,1.01,-2.82,-0.05,0.00,0.05,85.35,206.45,34.99,146.25,0.00,0.00
40375,10.05,1.00,-2.86,-0.02,0.11,0.02,84.79,205.79,34.25,144.51,0.00,0.00
41536,10.05,1.00,-2.84,-0.09,-0.02,0.04,84.35,203.93,33.95,143.25,0.00,0.00
42698,10.06,1.00,-2.85,-0.03,0.02,0.04,84.09,202.39,33.41,142.09,0.00,0.00
43355,10.05,1.01,-2.86,-0.12,-0.01,0.03,83.81,201.15,32.45,141.33,0.00,0.00
44516,10.05,1.02,-2.83,-0.06,0.05,0.03,83.65,199.01,32.75,140.73,0.00,0.00
45676,10.03,1.02,-2.79,-0.10,-0.03,0.05,83.51,198.37,32.95,139.97,0.00,0.00
46837,10.06,1.03,-2.77,-0.06,0.01,0.03,83.29,197.83,33.21,139.63,0.00,0.00
47501,10.05,1.04,-2.75,-0.06,0.00,0.03,83.25,196.63,32.81,138.71,0.00,0.00
48663,10.06,1.06,-2.68,-0.07,0.00,0.03,83.27,195.33,33.57,138.13,0.00,0.00
49824,10.07,1.07,-2.62,-0.07,-0.00,0.03,82.95,194.21,33.85,137.59,0.00,0.00
50482,10.08,1.08,-2.59,-0.07,-0.00,0.03,83.17,192.15,33.41,136.85,0.00,0.00
51642,10.10,1.09,-2.57,-0.06,-0.00,0.03,82.81,191.81,33.55,135.85,0.00,0.00
52803,10.10,1.08,-2.56,-0.07,-0.05,0.05,82.65,190.11,32.67,134.97,0.00,0.00
53460,10.11,1.07,-2.57,-0.01,-0.03,0.05,82.43,189.61,32.47,134.19,0.00,0.00
54630,10.11,1.04,-2.65,-0.05,-0.04,0.06,82.15,188.09,33.83,133.55,0.00,0.00
55791,10.10,0.98,-2.76,-0.07,-0.01,0.03,81.67,187.41,34.59,133.05,0.00,0.00
56953,10.09,0.93,-2.86,-0.08,-0.01,0.04,81.49,187.01,34.29,132.69,0.00,0.00
57610,10.08,0.91,-2.91,-0.06,-0.01,0.04,81.41,186.53,34.55,132.13,0.00,0.00
58771,10.07,0.88,-2.98,-0.07,-0.01,0.04,81.39,185.25,35.01,131.55,0.00,0.00
59931,10.06,0.87,-3.02,-0.08,-0.00,0.04,81.19,183.99,35.21,130.99,0.00,0.00
60608,10.05,0.86,-3.03,-0.07,0.00,0.04,80.85,182.35,35.23,130.01,0.00,0.00
61769,10.04,0.90,-3.01,-0.07,0.00,0.03,81.03,182.15,34.55,129.51,0.00,0.00
62931,10.04,0.91,-3.01,-0.05,-0.00,0.04,80.55,181.27,34.67,128.77,0.00,0.00
64092,10.03,0.93,-3.00,-0.03,0.02,0.03,80.57,180.65,34.83,128.33,0.00,0.00
64750,10.04,0.93,-3.00,-0.07,-0.00,0.04,80.13,180.37,34.81,127.91,0.00,0.00
65910,10.07,0.97,-2.95,-0.15,-0.00,0.04,79.61,179.25,35.05,127.53,0.00,0.00
67071,10.07,1.00,-2.94,-0.05,0.02,0.03,79.55,178.59,35.27,127.01,0.00,0.00
67735,10.07,1.02,-2.92,-0.10,-0.19,0.12,79.97,177.93,35.31,126.73,0.00,0.00
68897,10.07,1.04,-2.92,-0.10,-0.04,0.05,79.99,177.01,34.85,126.21,0.00,0.00
70065,10.08,1.07,-2.92,-0.06,-0.01,0.05,79.97,176.39,34.07,125.51,0.00,0.00
70723,10.09,1.07,-2.92,-0.08,0.01,0.03,79.65,177.39,33.77,124.91,0.00,0.00
71883,10.06,1.11,-2.98,-0.12,-0.05,0.05,76.31,160.17,34.07,119.65,0.00,0.00
73044,10.06,1.10,-3.00,-0.08,-0.01,0.04,75.87,159.69,34.63,119.39,0.00,0.00
74204,10.06,1.09,-3.05,-0.07,-0.02,0.04,75.69,158.75,34.83,118.91,0.00,0.00
74870,10.05,1.09,-3.06,-0.08,-0.00,0.03,75.43,157.43,34.97,118.49,0.00,0.00
76031,10.04,1.08,-3.11,0.09,0.26,-0.09,75.31,156.93,34.97,117.95,0.00,0.00
77193,10.01,1.06,-3.09,0.16,-0.02,0.06,75.47,156.41,34.97,117.81,0.00,0.00
77850,10.01,1.01,-3.10,-0.07,0.01,0.03,75.33,155.77,35.07,117.11,0.00,0.00
79011,10.01,1.00,-3.11,-0.06,0.01,0.03,75.21,153.81,34.97,116.55,0.00,0.00
80171,10.01,0.99,-3.11,-0.07,0.02,0.02,74.91,153.57,34.97,116.29,0.00,0.00
81332,10.02,0.96,-3.10,-0.09,0.06,0.03,74.61,154.25,34.89,115.65,0.00,0.00
81996,10.01,0.95,-3.07,-0.06,0.01,0.03,74.49,153.89,34.85,114.97,0.00,0.00
83158,10.02,0.96,-3.04,-0.07,0.00,0.03,74.49,153.21,34.99,114.53,0.00,0.00
84319,10.01,0.98,-3.01,-0.07,0.00,0.03,74.49,152.45,34.93,114.25,0.00,0.00
84977,10.01,0.99,-3.01,-0.07,-0.02,0.05,74.37,151.19,34.85,113.77,0.00,0.00
86137,10.01,1.00,-3.00,-0.07,-0.02,0.05,74.39,150.29,34.91,113.07,0.00,0.00
87298,10.01,1.01,-3.00,-0.07,0.01,0.03,74.03,148.99,34.89,112.27,0.00,0.00
88458,10.01,1.02,-3.01,-0.07,0.01,0.04,73.79,148.15,34.77,111.95,0.00,0.00
89124,10.00,1.01,-3.04,-0.07,-0.03,0.05,73.59,147.21,34.59,110.91,0.00,0.00
90285,10.01,1.01,-3.08,-0.08,-0.06,0.06,73.41,147.81,34.51,110.19,0.00,0.00
91447,10.01,1.00,-3.11,-0.07,0.01,0.03,73.41,147.41,34.55,110.11,0.00,0.00
92104,10.01,1.00,-3.10,-0.07,0.02,0.03,73.17,146.43,34.59,108.95,0.00,0.00
93265,10.02,1.02,-3.05,-0.06,0.00,0.04,73.19,146.09,34.47,108.39,0.00,0.00
94425,10.01,1.03,-3.06,-0.08,0.01,0.03,73.29,145.21,34.61,107.75,0.00,0.00
95091,10.01,1.04,-3.04,-0.06,0.05,0.01,73.29,144.29,34.55,107.09,0.00,0.00
96252,10.02,1.07,-3.00,-0.06,-0.00,0.04,73.09,144.11,34.69,106.45,0.00,0.00
97414,10.03,1.09,-2.97,-0.08,-0.03,0.05,73.05,142.61,34.69,106.11,0.00,0.00
